date,precipitation_sum,rain_sum,precipitation_hours,temperature_2m_mean,temperature_2m_max,temperature_2m_min,vapour_pressure_deficit_max,cloudcover_mean,shortwave_radiation_sum,sunshine_duration,wind_speed_10m_max,wind_direction_10m_dominant,pressure_msl_mean,soil_moisture_0_to_7cm_mean,soil_moisture_7_to_28cm_mean,weathercode
2000-07-25,0.6,0.6,2.0,15.2,20.7,10.8,1.23,25,12.12,36000.0,17.1,335,1010.2,0.132,0.174,51
2000-07-26,3.2,3.2,3.0,12.1,14.7,8.9,1.06,21,13.47,36000.0,22.5,299,1006.8,0.17,0.172,61
2000-07-27,2.3,2.3,3.0,9.2,12.4,6.8,0.87,29,13.14,36000.0,14.4,278,1013.9,0.16,0.17,55
2000-07-28,0.6,0.6,2.0,10.6,14.1,7.0,0.74,21,12.11,36000.0,16.0,230,1023.0,0.179,0.169,51
2000-07-29,0.0,0.0,0.0,11.6,15.2,8.4,0.74,13,12.84,36000.0,9.9,282,1028.1,0.168,0.169,3
2000-07-30,0.0,0.0,0.0,11.5,16.3,7.3,1.0,64,12.59,36000.0,8.7,319,1026.9,0.159,0.167,3
2000-07-31,0.0,0.0,0.0,11.5,15.8,7.4,0.87,21,12.28,36000.0,8.5,309,1026.9,0.152,0.166,2
2000-08-01,2.0,2.0,5.0,12.0,16.2,6.7,0.64,42,11.53,35710.02,8.7,222,1026.6,0.152,0.165,53
2000-08-02,0.0,0.0,0.0,11.3,16.1,7.3,0.63,46,12.56,33425.03,8.2,272,1026.9,0.166,0.164,3
2000-08-03,0.0,0.0,0.0,12.1,16.6,7.7,0.8,10,12.59,36000.0,8.1,242,1029.3,0.16,0.163,2
2000-08-04,0.0,0.0,0.0,11.8,16.9,6.5,0.99,4,13.76,36000.0,7.9,210,1030.6,0.153,0.161,1
2000-08-05,1.9,1.9,8.0,12.0,16.2,7.0,0.58,38,11.97,36000.0,14.4,186,1029.4,0.148,0.16,51
2000-08-06,0.2,0.2,2.0,13.8,16.4,11.2,0.78,69,8.21,35957.31,8.2,178,1029.2,0.154,0.159,51
2000-08-07,0.0,0.0,0.0,14.0,17.3,11.0,0.7,61,10.62,34382.69,15.1,17,1026.6,0.156,0.159,3
2000-08-08,1.1,1.1,3.0,14.6,19.3,10.7,0.98,81,9.1,29061.16,18.1,352,1018.7,0.15,0.158,53
2000-08-09,1.2,1.2,2.0,14.8,18.1,11.6,1.22,26,15.09,36000.0,19.8,312,1011.5,0.154,0.156,53
2000-08-10,0.0,0.0,0.0,12.5,17.2,8.7,1.24,0,15.32,36051.94,18.9,294,1016.7,0.142,0.154,0
2000-08-11,0.0,0.0,0.0,11.8,16.1,7.8,1.17,1,15.81,36029.54,16.7,237,1021.9,0.13,0.152,0
2000-08-12,0.0,0.0,0.0,12.6,15.5,9.5,0.8,35,11.68,36000.0,9.6,194,1028.8,0.122,0.151,3
2000-08-13,5.2,5.2,9.0,12.6,15.5,9.2,0.55,87,9.58,27757.83,9.3,5,1025.8,0.133,0.149,61
2000-08-14,2.7,2.7,4.0,12.1,15.6,9.1,1.11,27,15.14,36000.0,24.3,304,1017.5,0.183,0.15,55
2000-08-15,0.0,0.0,0.0,12.3,17.4,8.9,1.34,65,11.55,28979.77,23.4,315,1014.1,0.167,0.15,3
2000-08-16,0.0,0.0,0.0,10.2,12.5,7.7,0.67,42,13.15,36207.14,24.0,226,1017.0,0.158,0.149,3
2000-08-17,0.0,0.0,0.0,11.4,14.3,8.5,0.67,39,11.74,35157.85,21.2,215,1025.9,0.156,0.148,3
2000-08-18,0.0,0.0,0.0,12.4,14.7,10.2,0.59,76,9.4,29418.46,13.8,215,1025.1,0.152,0.148,3
2000-08-19,0.0,0.0,0.0,12.6,15.4,10.3,0.84,71,13.74,33917.79,12.3,354,1017.6,0.146,0.147,3
2000-08-20,0.3,0.3,1.0,12.9,17.8,8.7,1.09,31,15.05,36733.89,11.9,256,1009.5,0.138,0.145,51
2000-08-21,0.0,0.0,0.0,13.0,17.8,9.5,1.27,9,16.91,36960.62,13.9,259,1010.7,0.131,0.144,3
2000-08-22,0.0,0.0,0.0,12.7,18.1,6.7,1.29,30,13.6,36899.44,13.5,354,1009.4,0.122,0.142,3
2000-08-23,0.5,0.5,3.0,13.3,16.7,10.1,1.26,46,14.54,35158.75,16.5,302,1004.0,0.118,0.14,51
2000-08-24,0.1,0.1,1.0,11.5,15.7,8.6,0.9,73,14.62,36179.3,18.6,325,1003.0,0.114,0.139,51
2000-08-25,0.0,0.0,0.0,12.2,17.1,8.8,1.31,39,16.86,37570.77,22.0,292,1002.6,0.107,0.137,3
2000-08-26,0.0,0.0,0.0,13.1,17.7,9.8,1.3,15,16.95,38362.76,21.8,282,1006.0,0.101,0.135,2
2000-08-27,0.1,0.1,1.0,13.3,18.8,9.0,1.43,30,14.28,37052.48,13.7,305,1008.2,0.095,0.133,51
2000-08-28,3.9,3.9,9.0,12.5,16.6,8.6,0.85,45,14.7,36814.58,18.6,263,1002.4,0.119,0.132,61
2000-08-29,0.0,0.0,0.0,12.8,17.3,9.9,1.29,17,17.88,39304.17,21.2,261,1005.5,0.124,0.131,3
2000-08-30,0.0,0.0,0.0,13.3,17.9,10.0,1.4,2,18.31,39967.63,17.2,266,1007.6,0.113,0.129,1
2000-08-31,1.1,1.1,3.0,14.0,19.6,9.7,1.5,27,18.44,40018.99,20.3,283,1008.8,0.113,0.128,53
2000-09-01,1.0,1.0,4.0,13.9,18.2,9.8,1.14,45,17.56,31334.34,15.5,347,1008.9,0.105,0.126,51
2000-09-02,7.1,7.1,7.0,13.5,16.8,10.8,0.99,62,14.66,33637.21,30.0,247,1004.8,0.174,0.126,61
2000-09-03,0.0,0.0,0.0,14.0,19.3,9.7,1.26,10,16.4,40751.87,20.1,290,1014.4,0.166,0.128,3
2000-09-04,0.0,0.0,0.0,12.8,18.1,7.8,1.41,74,18.24,38900.73,9.3,292,1015.5,0.147,0.127,3
2000-09-05,0.0,0.0,0.0,16.0,22.6,11.1,1.73,19,19.37,41008.32,27.1,311,1007.9,0.132,0.125,3
2000-09-06,0.0,0.0,0.0,13.8,19.6,8.6,1.53,4,20.02,41130.89,22.6,296,1009.3,0.117,0.123,1
2000-09-07,1.8,1.8,4.0,13.1,16.3,7.6,0.84,61,8.91,26306.21,13.8,12,1002.6,0.12,0.122,53
2000-09-08,0.0,0.0,0.0,15.6,19.3,13.2,1.3,17,15.89,41376.89,28.9,290,1001.5,0.134,0.122,1
2000-09-09,0.0,0.0,0.0,15.5,19.7,12.6,1.43,36,18.06,40806.73,23.4,288,1009.8,0.121,0.12,3
2000-09-10,0.0,0.0,0.0,13.7,17.2,8.9,1.14,21,18.92,41623.48,15.7,229,1013.8,0.11,0.119,3
2000-09-11,0.0,0.0,0.0,13.5,20.2,6.9,1.41,21,19.77,41498.57,27.1,292,1012.3,0.101,0.117,3
2000-09-12,0.0,0.0,0.0,12.7,17.1,8.9,1.31,15,21.38,41870.09,18.3,232,1019.1,0.093,0.115,2
2000-09-13,0.0,0.0,0.0,13.6,19.3,7.7,1.39,0,21.15,41993.2,14.5,6,1023.9,0.086,0.114,0
2000-09-14,0.0,0.0,0.0,16.2,22.3,9.7,1.54,0,21.47,42116.09,10.5,317,1017.8,0.08,0.112,0
2000-09-15,0.2,0.2,2.0,15.0,17.9,11.2,0.79,40,14.82,40511.54,16.2,139,1023.1,0.077,0.11,51
2000-09-16,0.0,0.0,0.0,15.9,18.5,13.9,0.92,62,14.29,29488.71,21.3,45,1025.2,0.075,0.109,3
2000-09-17,0.0,0.0,0.0,17.8,24.6,10.0,1.8,52,21.24,42164.79,10.7,319,1019.0,0.072,0.108,3
2000-09-18,0.0,0.0,0.0,18.0,23.9,12.7,1.81,10,21.84,42281.91,10.5,270,1015.8,0.068,0.106,2
2000-09-19,0.0,0.0,0.0,17.1,23.9,10.2,1.82,0,22.65,42323.09,9.7,284,1014.5,0.065,0.104,0
2000-09-20,0.0,0.0,0.0,16.8,21.6,11.5,1.35,31,21.34,42097.85,19.0,88,1019.3,0.062,0.102,3
2000-09-21,0.0,0.0,0.0,17.4,22.8,12.2,1.24,32,19.17,42405.67,12.7,32,1018.2,0.061,0.101,3
2000-09-22,0.0,0.0,0.0,17.1,20.9,13.9,0.89,13,21.91,42447.11,17.0,123,1019.5,0.06,0.1,2
2000-09-23,0.7,0.7,5.0,16.8,19.9,13.4,0.7,56,16.81,41218.29,16.2,164,1020.9,0.065,0.099,51
2000-09-24,0.0,0.0,0.0,16.6,20.7,13.5,1.0,58,19.7,40903.63,19.9,155,1022.6,0.069,0.098,3
2000-09-25,0.3,0.3,2.0,15.5,16.5,14.4,0.76,90,6.68,9640.52,15.9,72,1024.3,0.071,0.097,51
2000-09-26,4.0,4.0,9.0,16.0,18.2,13.0,0.7,89,14.93,35669.66,12.1,166,1018.8,0.099,0.097,55
2000-09-27,2.2,2.2,7.0,19.2,24.4,15.1,1.83,76,19.09,36596.53,16.2,301,1013.0,0.142,0.096,53
2000-09-28,6.2,6.2,7.0,18.5,22.5,16.1,1.05,69,18.38,35499.05,13.4,32,1010.1,0.185,0.098,61
2000-09-29,0.0,0.0,0.0,21.7,30.9,14.5,3.31,36,22.86,42741.77,25.5,296,1006.8,0.173,0.102,3
2000-09-30,0.0,0.0,0.0,19.3,22.8,15.6,1.41,0,23.73,42947.5,14.1,327,1008.8,0.142,0.102,0
2000-10-01,0.0,0.0,0.0,17.5,20.3,13.1,1.71,9,25.0,42949.9,27.2,267,1010.0,0.119,0.1,3
2000-10-02,0.0,0.0,0.0,14.8,19.8,10.7,1.56,11,24.95,43229.6,13.4,260,1017.8,0.102,0.099,2
2000-10-03,0.0,0.0,0.0,15.0,19.8,10.1,1.39,0,25.32,43510.34,9.4,321,1020.0,0.09,0.097,0
2000-10-04,0.0,0.0,0.0,15.6,20.2,10.0,1.18,6,23.67,43515.4,18.8,54,1023.8,0.081,0.096,2
2000-10-05,0.0,0.0,0.0,18.2,23.3,12.5,1.37,16,24.21,43004.26,10.5,344,1021.2,0.076,0.094,2
2000-10-06,0.0,0.0,0.0,20.8,28.5,12.7,2.72,0,25.75,44359.66,12.0,306,1016.8,0.07,0.093,0
2000-10-07,0.0,0.0,0.0,21.3,28.6,13.2,2.59,0,25.55,44367.23,10.5,317,1013.2,0.064,0.091,0
2000-10-08,2.1,2.1,6.0,19.5,25.2,16.0,1.8,68,18.4,39081.2,20.5,157,1012.9,0.068,0.089,53
2000-10-09,5.7,5.7,17.0,16.0,17.5,15.2,0.38,100,2.93,0.0,12.3,151,1016.5,0.146,0.089,53
2000-10-10,0.0,0.0,0.0,17.5,22.1,14.0,1.93,28,26.67,43526.59,18.6,244,1014.5,0.154,0.09,3
2000-10-11,0.0,0.0,0.0,14.9,15.8,14.2,0.78,84,7.46,6653.95,18.1,132,1023.8,0.134,0.09,3
2000-10-12,0.0,0.0,0.0,16.5,19.3,12.9,1.02,48,18.26,41862.78,21.2,26,1018.3,0.123,0.09,3
2000-10-13,12.7,12.7,9.0,15.8,17.9,14.5,0.75,90,4.53,3934.81,16.6,1,1005.0,0.184,0.096,63
2000-10-14,5.2,5.2,8.0,16.2,19.5,13.8,1.41,55,22.44,39600.0,25.8,265,1001.5,0.228,0.126,55
2000-10-15,0.1,0.1,1.0,16.1,20.7,13.2,1.54,64,18.13,45576.59,22.2,285,1011.1,0.181,0.132,51
2000-10-16,1.1,1.1,3.0,14.4,18.3,9.9,1.33,38,25.97,45788.89,18.1,154,1018.0,0.158,0.131,51
2000-10-17,1.8,1.8,7.0,14.8,16.6,13.1,0.78,93,12.51,23426.76,16.1,83,1023.1,0.155,0.129,51
2000-10-18,2.5,2.5,7.0,17.0,19.5,15.4,0.96,94,12.9,14027.76,22.8,37,1019.9,0.149,0.128,53
2000-10-19,11.7,11.7,13.0,17.7,21.8,15.2,1.02,65,15.09,29218.4,21.6,5,1014.7,0.228,0.139,61
2000-10-20,0.0,0.0,0.0,17.0,20.3,13.9,1.15,37,21.7,46081.62,13.5,173,1018.1,0.202,0.152,2
2000-10-21,0.7,0.7,4.0,16.4,18.5,14.8,0.82,61,17.09,45948.12,14.5,160,1021.0,0.177,0.151,51
2000-10-22,0.4,0.4,3.0,16.9,19.5,14.1,0.77,86,15.43,37848.7,12.6,92,1020.2,0.163,0.149,51
2000-10-23,0.0,0.0,0.0,18.3,21.7,14.1,0.89,92,22.0,41322.39,19.8,49,1017.1,0.149,0.146,3
2000-10-24,3.6,3.6,5.0,19.0,21.8,16.6,0.97,87,11.0,25795.36,13.3,6,1013.2,0.149,0.144,53
2000-10-25,0.1,0.1,1.0,20.5,24.9,17.2,1.75,29,28.07,45838.75,20.2,303,1009.3,0.156,0.142,51
2000-10-26,0.2,0.2,1.0,19.2,24.0,13.7,1.85,43,21.38,40218.66,20.1,304,1009.3,0.134,0.138,51
2000-10-27,0.0,0.0,0.0,18.7,23.9,13.8,1.9,7,28.84,46545.45,21.6,259,1009.6,0.118,0.134,2
2000-10-28,0.0,0.0,0.0,14.7,16.9,12.8,1.15,20,28.95,46607.36,21.3,182,1017.2,0.101,0.13,2
2000-10-29,0.0,0.0,0.0,14.8,17.7,12.3,1.14,56,20.85,46668.52,14.2,136,1019.9,0.092,0.127,3
2000-10-30,0.0,0.0,0.0,15.5,17.5,11.8,0.95,99,10.77,14259.33,13.4,83,1020.7,0.086,0.125,3
2000-10-31,3.3,3.3,11.0,17.1,19.3,15.8,0.72,98,15.84,29724.33,16.3,88,1016.4,0.097,0.123,61
2000-11-01,0.0,0.0,0.0,17.4,20.2,14.8,1.1,53,19.41,36061.51,16.9,80,1012.3,0.108,0.122,3
2000-11-02,0.4,0.4,3.0,17.6,19.9,14.3,0.81,84,15.31,45777.3,15.1,60,1010.4,0.107,0.12,51
2000-11-03,0.2,0.2,1.0,18.7,21.8,15.7,0.9,48,22.77,46800.0,14.7,57,1011.6,0.114,0.118,51
2000-11-04,1.0,1.0,6.0,17.3,19.2,15.7,0.6,73,12.82,24915.27,18.8,154,1013.5,0.132,0.117,51
2000-11-05,3.1,3.1,13.0,17.4,19.9,15.9,0.66,80,16.88,29388.25,16.0,127,1011.2,0.157,0.117,53
2000-11-06,2.6,2.6,9.0,16.2,18.9,14.6,0.89,68,20.12,43556.51,29.2,179,1013.0,0.179,0.118,53
2000-11-07,0.5,0.5,2.0,15.6,17.2,14.2,0.84,59,21.1,46677.85,19.3,161,1019.9,0.177,0.119,51
2000-11-08,0.0,0.0,0.0,16.9,19.6,13.9,1.28,41,25.74,47204.71,21.8,85,1019.7,0.157,0.119,3
2000-11-09,0.0,0.0,0.0,17.9,20.7,14.9,1.17,65,24.96,46800.0,20.6,49,1018.1,0.134,0.117,3
2000-11-10,0.0,0.0,0.0,18.5,21.0,15.3,1.24,52,20.07,46859.81,17.7,64,1019.8,0.117,0.115,3
2000-11-11,0.0,0.0,0.0,18.6,19.9,17.0,0.88,88,8.87,14797.0,13.7,62,1018.4,0.107,0.113,3
2000-11-12,12.6,12.6,16.0,18.6,19.9,17.4,0.61,91,8.46,808.05,13.3,74,1016.2,0.131,0.112,55
2000-11-13,8.6,8.6,16.0,18.3,20.7,17.0,0.5,97,15.19,24601.53,17.5,155,1016.0,0.236,0.125,61
2000-11-14,19.4,19.4,19.0,17.5,18.2,16.8,0.36,100,3.74,0.0,23.3,81,1018.0,0.281,0.172,61
2000-11-15,21.4,21.4,24.0,17.3,18.4,16.4,0.39,100,4.76,0.0,21.3,66,1020.5,0.309,0.262,61
2000-11-16,12.5,12.5,21.0,18.2,19.2,17.4,0.39,100,5.16,2347.97,13.8,33,1019.6,0.31,0.287,61
2000-11-17,1.0,1.0,4.0,20.0,23.1,17.2,0.75,88,21.06,44621.09,9.2,40,1017.3,0.289,0.286,53
2000-11-18,16.6,16.6,18.0,19.4,20.9,18.1,0.41,100,8.63,4780.6,12.6,156,1016.3,0.284,0.269,61
2000-11-19,16.1,16.1,16.0,19.8,21.7,18.9,0.58,99,8.72,12613.07,9.1,147,1011.0,0.314,0.3,63
2000-11-20,1.7,1.7,9.0,19.9,22.1,18.2,0.75,82,20.87,42209.8,15.9,174,1008.5,0.271,0.278,51
2000-11-21,1.3,1.3,4.0,18.8,20.6,17.1,0.94,99,16.09,26075.06,15.3,146,1012.1,0.266,0.264,51
2000-11-22,1.1,1.1,5.0,18.2,20.8,14.5,0.82,53,21.3,49118.88,13.3,55,1015.1,0.242,0.251,51
2000-11-23,0.0,0.0,0.0,19.7,23.7,15.4,1.38,36,26.63,48315.65,12.4,40,1012.9,0.221,0.239,2
2000-11-24,0.9,0.9,6.0,19.8,21.5,18.2,0.72,68,21.18,47389.07,19.0,150,1013.5,0.206,0.228,51
2000-11-25,0.2,0.2,2.0,19.5,20.8,18.2,0.93,72,15.35,32574.14,15.1,97,1018.4,0.197,0.22,51
2000-11-26,0.0,0.0,0.0,20.6,24.4,15.7,1.09,41,27.9,49344.91,16.9,42,1016.7,0.181,0.211,3
2000-11-27,0.0,0.0,0.0,20.7,23.4,16.7,1.13,8,28.72,49400.15,19.0,151,1015.2,0.164,0.203,1
2000-11-28,0.0,0.0,0.0,20.7,24.1,17.5,1.04,20,27.82,49454.69,17.4,53,1012.4,0.151,0.194,3
2000-11-29,0.0,0.0,0.0,22.3,25.7,18.6,0.87,86,23.0,43146.08,11.6,89,1011.0,0.139,0.187,3
2000-11-30,8.8,8.8,8.0,23.6,28.1,20.5,1.51,68,25.07,44136.45,9.8,354,1010.0,0.142,0.181,61
2000-12-01,21.9,21.9,20.0,18.8,20.9,15.4,0.62,76,15.95,23564.98,25.4,199,1011.0,0.281,0.208,63
2000-12-02,0.0,0.0,0.0,17.9,20.4,15.4,1.09,51,23.24,49663.62,14.4,167,1020.9,0.251,0.243,3
2000-12-03,0.0,0.0,0.0,18.7,21.5,14.7,1.17,72,26.87,47172.27,17.8,45,1020.7,0.221,0.233,3
2000-12-04,1.0,1.0,4.0,20.1,22.4,16.9,1.1,48,25.18,49761.19,16.1,70,1021.3,0.203,0.223,51
2000-12-05,0.0,0.0,0.0,20.7,23.9,16.7,1.27,3,32.39,49808.98,16.7,32,1018.0,0.183,0.214,1
2000-12-06,0.4,0.4,2.0,20.2,22.2,17.8,0.77,71,22.76,38874.11,19.5,152,1014.7,0.168,0.205,51
2000-12-07,3.7,3.7,8.0,20.1,22.4,18.6,0.64,83,14.5,30918.2,11.3,165,1011.4,0.193,0.2,55
2000-12-08,0.4,0.4,2.0,20.7,23.9,17.5,1.16,39,28.28,48714.74,25.1,84,1007.0,0.212,0.199,51
2000-12-09,0.0,0.0,0.0,19.3,20.5,17.2,1.11,66,17.59,43266.01,24.2,154,1013.2,0.19,0.195,3
2000-12-10,0.0,0.0,0.0,20.2,23.3,15.3,1.28,14,32.22,50042.11,19.3,44,1014.2,0.166,0.189,2
2000-12-11,0.2,0.2,1.0,23.4,27.8,18.0,1.6,34,29.64,50086.79,13.2,359,1008.6,0.144,0.181,51
2000-12-12,0.0,0.0,0.0,26.0,31.7,21.2,2.83,26,28.46,50130.55,13.8,325,1004.9,0.122,0.173,2
2000-12-13,0.6,0.6,3.0,22.8,26.0,20.4,0.93,85,24.03,38210.38,14.8,116,1008.3,0.109,0.166,51
2000-12-14,1.3,1.3,6.0,21.0,22.4,19.7,0.73,82,16.88,25381.36,25.4,173,1011.9,0.115,0.162,51
2000-12-15,0.0,0.0,0.0,21.0,23.3,19.3,1.15,64,25.87,50255.23,16.6,158,1015.6,0.111,0.158,3
2000-12-16,0.0,0.0,0.0,21.1,24.0,18.4,1.45,22,29.12,50294.21,15.9,161,1017.4,0.099,0.153,3
2000-12-17,0.0,0.0,0.0,21.3,24.6,17.3,1.17,13,28.39,50331.73,17.2,60,1015.8,0.09,0.147,2
2000-12-18,2.4,2.4,6.0,22.7,26.5,18.9,1.5,50,28.32,40755.73,12.8,65,1013.1,0.087,0.142,53
2000-12-19,0.7,0.7,4.0,22.4,25.0,19.6,1.08,34,26.01,49674.08,14.5,85,1013.6,0.128,0.139,51
2000-12-20,0.0,0.0,0.0,24.3,29.0,19.6,1.94,0,32.63,50400.0,18.3,37,1012.9,0.112,0.135,0
2000-12-21,0.0,0.0,0.0,24.2,28.5,19.3,2.15,60,32.07,50348.99,15.9,64,1012.9,0.094,0.13,3
2000-12-22,0.0,0.0,0.0,27.3,33.0,20.4,3.02,29,32.29,50400.0,18.6,340,1006.9,0.082,0.125,3
2000-12-23,1.2,1.2,2.0,26.3,28.0,24.3,1.78,86,20.35,39533.73,17.8,325,1006.4,0.077,0.121,53
2000-12-24,0.0,0.0,0.0,26.8,32.0,21.1,3.48,23,33.48,50400.0,20.2,281,1003.9,0.073,0.117,3
2000-12-25,0.0,0.0,0.0,24.6,29.9,20.4,2.66,2,32.93,50400.0,13.6,221,1005.9,0.065,0.112,0
2000-12-26,0.0,0.0,0.0,24.9,29.9,20.0,2.85,11,32.98,50400.0,11.5,282,1004.7,0.06,0.108,1
2000-12-27,0.3,0.3,2.0,23.3,28.7,18.1,2.58,9,33.12,50400.0,22.1,209,1003.6,0.058,0.104,51
2000-12-28,0.6,0.6,4.0,18.8,21.0,16.9,1.13,95,17.67,33102.89,21.3,137,1010.5,0.07,0.102,51
2000-12-29,0.2,0.2,1.0,20.0,22.4,18.2,1.23,89,14.78,28591.42,16.0,92,1011.2,0.068,0.1,51
2000-12-30,1.0,1.0,5.0,19.2,20.6,17.8,0.83,97,14.66,27603.31,18.7,140,1014.9,0.083,0.099,51
2000-12-31,0.0,0.0,0.0,20.0,21.9,18.4,1.4,74,22.75,47864.2,13.4,144,1024.5,0.079,0.098,3
2001-01-01,0.0,0.0,0.0,20.8,24.1,17.0,1.66,90,28.37,43037.09,16.4,56,1025.3,0.071,0.096,3
2001-01-02,0.0,0.0,0.0,22.3,26.7,18.0,1.89,4,33.28,50400.0,20.6,39,1021.7,0.065,0.094,1
2001-01-03,0.0,0.0,0.0,24.4,29.8,19.3,2.38,18,30.74,50400.0,17.6,45,1017.5,0.06,0.092,2
2001-01-04,0.2,0.2,1.0,24.7,28.4,21.3,1.91,16,27.33,50400.0,16.4,55,1015.9,0.057,0.09,51
2001-01-05,0.4,0.4,2.0,24.2,28.3,21.4,1.73,42,26.46,45106.82,14.0,55,1015.1,0.057,0.088,51
2001-01-06,0.0,0.0,0.0,22.9,25.7,20.9,1.55,35,27.65,50400.0,19.1,69,1016.7,0.059,0.086,2
2001-01-07,0.0,0.0,0.0,22.7,25.6,20.0,1.59,59,26.77,50400.0,13.6,79,1014.7,0.058,0.085,3
2001-01-08,0.6,0.6,3.0,21.1,23.0,19.1,1.0,62,16.48,40024.63,28.8,174,1016.0,0.068,0.084,51
2001-01-09,0.0,0.0,0.0,19.3,20.6,18.2,1.17,66,19.0,49876.7,20.5,174,1020.7,0.07,0.084,3
2001-01-10,0.0,0.0,0.0,19.9,22.3,18.0,1.35,63,22.04,48707.0,14.8,132,1020.3,0.067,0.083,3
2001-01-11,0.0,0.0,0.0,20.8,25.3,14.7,1.66,1,32.4,50364.52,17.7,41,1016.4,0.063,0.081,0
2001-01-12,0.0,0.0,0.0,23.8,29.2,19.4,1.96,27,31.05,50311.66,17.0,73,1011.9,0.059,0.08,3
2001-01-13,0.0,0.0,0.0,22.3,25.1,20.6,1.26,73,22.84,43200.0,23.7,170,1014.0,0.057,0.079,3
2001-01-14,0.0,0.0,0.0,23.1,26.5,20.1,1.44,60,25.62,50205.47,18.0,80,1014.2,0.058,0.078,3
2001-01-15,0.8,0.8,1.0,25.6,33.7,20.9,2.99,29,28.0,50151.07,39.0,126,1010.3,0.059,0.077,53
2001-01-16,0.1,0.1,1.0,21.4,22.8,20.2,1.28,91,13.65,17306.62,21.3,110,1019.8,0.063,0.076,51
2001-01-17,4.2,4.2,10.0,22.2,24.6,19.2,0.88,98,15.43,22864.28,18.6,71,1013.1,0.072,0.076,61
2001-01-18,3.9,3.9,18.0,20.7,22.7,19.3,0.84,77,20.47,46800.0,18.7,126,1014.4,0.134,0.076,53
2001-01-19,0.2,0.2,1.0,21.3,23.4,19.4,1.36,51,22.0,49924.27,16.8,122,1018.7,0.137,0.076,51
2001-01-20,0.0,0.0,0.0,22.0,25.4,18.6,1.6,37,30.0,49752.03,19.9,53,1017.4,0.12,0.076,3
2001-01-21,0.0,0.0,0.0,22.7,26.5,19.5,1.36,52,27.67,45290.86,15.4,84,1015.2,0.1,0.075,3
2001-01-22,0.0,0.0,0.0,24.0,28.4,19.1,1.54,46,28.99,46847.46,16.7,51,1013.1,0.086,0.074,3
2001-01-23,0.0,0.0,0.0,26.3,32.0,22.5,2.38,22,28.27,49687.32,18.2,94,1011.7,0.075,0.073,2
2001-01-24,0.0,0.0,0.0,26.1,30.6,22.3,1.83,51,28.02,47818.68,19.0,66,1011.6,0.067,0.073,3
2001-01-25,0.0,0.0,0.0,25.5,28.9,22.2,1.48,52,28.45,49566.95,14.6,134,1008.9,0.062,0.072,3
2001-01-26,0.0,0.0,0.0,24.7,28.4,22.6,1.52,66,25.33,47812.86,16.6,118,1008.1,0.059,0.071,3
2001-01-27,1.1,1.1,3.0,24.4,28.6,22.5,1.31,74,18.31,42638.56,17.8,141,1006.6,0.061,0.071,53
2001-01-28,0.9,0.9,6.0,22.6,23.7,21.5,1.07,87,9.12,5327.49,15.1,132,1012.5,0.071,0.07,51
2001-01-29,0.6,0.6,4.0,23.2,25.4,21.3,1.2,56,18.37,44261.54,17.9,51,1014.1,0.073,0.07,51
2001-01-30,7.0,7.0,14.0,22.0,24.6,20.3,0.71,96,8.74,3531.71,19.1,147,1014.6,0.094,0.07,61
2001-01-31,43.4,43.4,24.0,19.8,20.2,19.3,0.25,100,5.73,937.97,18.8,144,1017.0,0.281,0.135,63
2001-02-01,13.1,13.1,24.0,20.8,22.7,19.3,0.7,86,16.31,39696.85,23.1,108,1018.4,0.293,0.244,61
2001-02-02,2.0,2.0,9.0,22.5,24.3,20.9,0.85,52,19.54,46845.33,26.8,77,1019.5,0.264,0.252,53
2001-02-03,0.9,0.9,6.0,23.4,25.6,21.6,0.89,72,18.22,46485.93,20.8,45,1018.8,0.245,0.242,51
2001-02-04,0.0,0.0,0.0,24.5,28.3,21.4,1.18,18,25.5,46876.43,11.5,59,1015.0,0.217,0.23,2
2001-02-05,5.9,5.9,5.0,22.9,26.7,21.3,0.74,91,16.09,24541.71,25.6,175,1016.0,0.202,0.219,63
2001-02-06,11.0,11.0,16.0,21.4,21.7,21.1,0.55,100,3.0,0.0,20.8,130,1021.8,0.254,0.221,55
2001-02-07,0.0,0.0,0.0,21.5,22.7,19.9,1.02,71,14.1,32309.01,13.8,80,1021.1,0.238,0.228,3
2001-02-08,0.0,0.0,0.0,21.3,24.4,17.1,1.33,2,29.44,47284.59,16.1,35,1016.0,0.207,0.219,0
2001-02-09,0.0,0.0,0.0,23.0,27.7,18.9,1.42,11,29.0,47254.84,14.2,40,1010.6,0.18,0.208,1
2001-02-10,9.5,9.5,10.0,22.3,25.0,20.8,0.67,73,15.75,29007.54,17.5,161,1010.2,0.19,0.2,61
2001-02-11,0.2,0.2,1.0,21.2,22.7,20.1,0.89,98,14.51,28287.47,15.7,166,1013.7,0.235,0.205,51
2001-02-12,0.0,0.0,0.0,22.2,25.3,18.7,1.09,19,24.16,46297.94,17.1,47,1011.7,0.203,0.202,3
2001-02-13,0.0,0.0,0.0,25.2,30.6,20.8,1.89,48,25.92,46264.53,12.9,16,1007.0,0.177,0.194,3
2001-02-14,2.2,2.2,7.0,23.4,25.3,21.5,0.85,79,18.13,34930.31,19.1,169,1010.8,0.159,0.187,53
2001-02-15,0.6,0.6,4.0,20.3,21.4,19.4,0.68,99,4.37,0.0,20.9,176,1016.5,0.185,0.184,51
